"Type","OldFullName","NewFullName"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2021-01-20 Substitute sheet (Rule 26) - drawings for ISA EP.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2021-01-20 S~60fda0"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2021-02-03 Written opinion of the ISA, boxes No. I to VIII.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2021-02-03 W~1beff6"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2021-05-10 Priority document (electronically transmitted) 2.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2021-05-10 P~abaa61"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2022-05-02 Copy of the international preliminary report on patentability.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2022-05-02 C~82729b"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2022-06-01 Communication concerning correction of deficiencies in written opinion amendment of application payment of claims fee.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2022-06-01 C~8a8d1e"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2022-07-27 Notification on forthcoming publication of bibliographic data.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2022-07-27 N~53c1ae"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2023-01-11 Communication-setting-Further-Processing-deadline.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10580\070816-01349\Prosecution\2023-01-11 C~48e7b1"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-01-06 Agent confirms receipt of instrs to file Natl Phase in EP_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-01-06 A~415a62"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-01-06 Order letter sent to agent to file Natl Phase in EP_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-01-06 O~0ee6ca"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-02-22 Agent email briefly reports filing of Regional Phase in EP on Feb 22 2022 (formal rpt to follow shortly)_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-02-22 A~6489b9"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-02-22 Agent email encloses EP filing form and filing receipt.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-02-22 A~783f2d"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-04-01 Agent encloses 3 4 2022 Rule 161(2) EPC - Non-extendable Ddline is 9 14 2022_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-04-01 A~6e8d5c"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-04-05 Internal - Per JSC email to team Brandon already provided instructions - claims only.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-04-05 I~e7657b"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-05-09 Agent reports publication of appln on June 1, 2022 - Ddline to extend in HK is Dec 1, 2022_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-05-09 A~caff3a"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-05-09 DMT email to REGN forwards email from EP Agent reporting publication of application on June 1, 2022.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-05-09 D~8a4c50"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-05-09 DMT email to REGN forwards EPO Communication under Rules 161(1) and 162 EPC due September 14 2022.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-05-09 D~01dd62"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-05-09 Internal - DMT reminder to JSC and KSS re reporting 161 EPC to Brandon.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-05-09 I~ce33a9"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-07-08 MRR email to agent forwards Figure 24B which was inadvertently omitted from the filed PCT application_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-07-08 M~c983a1"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-08-19 Agent email to MRR informing likely not possible to get the omitted figure accepted at EPO.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-08-19 A~09e338"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-08-22 Agent email reminding 9.14.22 due date for resp. to Written Opinion and awaiting instructions for further processing,claims.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-08-22 A~2acaa2"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-08-29 Lansky email to Mellman agrees to discuss reducing claim number-Correct deficiencies.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-08-29 L~d396da"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-08-29 Mellman email to Lansky requests to discuss reducing claim number and correcting deficiencies.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-08-29 M~57484b"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-09-09 Mellman email to Lansky instructs to file amended, reduced claims by the deadline_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-09-09 M~3dbb4b"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-09-14 DMT email to agent instructs to proceed w filing req for further processing_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-09-14 D~a88ec3"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-07 DMT email to REGN forwarding further processing communications received from the EPO.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-07 D~33d172"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-16 Agent email forwards 10 06 22 Further Processing Communication - Resp now due Dec 16, 2022_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-16 A~aac740"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-19 Lansky email to Mellman confirming instructions to file response by ddline.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-19 L~929f7e"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-19 Mellman email to Lansky instructing to file response by ddline_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-19 M~991fb5"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-31 Agent email reports receipt of instructions.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-10-31 A~29549e"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-12-12 Agent email confirming instruction email and will file resp before ddline.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-12-12 A~1d056d"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-12-14 Agent email reporting resp to Written Opinion filed encl. docs as filed.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-12-14 A~8ccecb"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-12-14 DMT email to Mellman forwards copy of Response to Written Opinion_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Correspondence\2022-12-14 D~e66fa8"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Disclosure Materials from REGN\2019_ThermoUserMeeting_Native LC-MS_SWANG_YYan.pptx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Disclosure Materials from REGN\2019_ThermoU~be8ab8"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Disclosure Materials from REGN\20190715 FcyRIIIa Chromatography with Native MS_GroupMeeting_AL_final.pptx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Disclosure Materials from REGN\20190715 Fcy~f80530"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Disclosure Materials from REGN\20190715_Development of Native ProA-MS_GroupMeeting_VCC.pptx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Disclosure Materials from REGN\20190715_Dev~045504"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\ISR & Written Opinion\Application, ISR, Written Opinion and References - Copy.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\ISR & Written Opinion\Application,~8a49d7"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\ISR & Written Opinion\Application, ISR, Written Opinion and References.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\ISR & Written Opinion\Application,~7217cf"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2020-10-14 Substitute sheet (Rule 26) - drawings for ISA EP.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2020-10-14 S~e09e4e"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-02-07 Copy of the international preliminary report on patentability.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-02-07 C~0153f1"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-02-22 Ereceipt for filing Request for entry into the European phase.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-02-22 E~803be1"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-03-04 Communication concerning correction of deficiencies in written opinion and amendment.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-03-04 C~8ecf0d"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-04-01 Rule-161(1)-162-Communication-(1226AA) dated 2022.03.04.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-04-01 R~04089c"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-05-04 Notification on forthcoming publication of bibliographic data.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Prosecution\2022-05-04 N~0c2014"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10539\KL3-#3285299-v1-10539WO01_PCT_Application_.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10539\KL3-#3285299~e7aab6"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10539\KL3-#3377275-v1-10539EP_instructions.DOCX","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10539\KL3-#3377275~d11712"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10539\KL3-#3377276-v1-10539EP_amended_claims.DOCX","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10539\KL3-#3377276~96e199"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10551\KL3-#3308075-v1-10551US01_-_Publ__Appl__US_2020_0240998_A1.PDF","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10551\KL3-#3308075~4e47b9"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10552\KL3-#3286404-v1-10552WO01_-_PCT_Application.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10552\KL3-#3286404~d84c50"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10656\KL3-#3312788-v1-10656WO01_-_PCT_Application_.docx","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\070816-01369\Related Applications\REGN 10656\KL3-#3312788~b5a09d"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\100 - RE No Action - 10607CN01 - Notice of Entry into Substantive Examination in China.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\100 - RE No Action - 10607CN01 - Notice of Entry into Substa~d1b3ba03"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\103 - No Action - 10607IL01 - Response to the Notification Prior to Examination filed_.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\103 - No Action - 10607IL01 - Response to the Notification P~cd79e9f4"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\104 - EXTERNAL RE European Patent Application No. 20754853.8  Your ref 070816-01369 (10607EP01)  CR ref P082452EP.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\104 - EXTERNAL RE European Patent Application No. 20754853.8~b4ab7170"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\105 - RE European Patent Application No. 20754853.8  Your ref 070816-01369 (10607EP01)  CR ref P082452EP.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\105 - RE European Patent Application No. 20754853.8 Your ref~e73ebc8d"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\106 - EXTERNAL RE European Patent Application No. 20754853.8  Your ref 070816-01369 (10607EP01)  CR ref P082452EP.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\106 - EXTERNAL RE European Patent Application No. 20754853.8~7fd30ff4"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\107 - EXTERNAL RE European Patent Application No. 20754853.8  Your ref 070816-01369 (10607EP01)  CR ref P082452EP.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\107 - EXTERNAL RE European Patent Application No. 20754853.8~e2f3e42e"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\108 - RE European Patent Application No. 20754853.8  Your ref 070816-01369 (10607EP01)  CR ref P082452EP.msg","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Employment\Former Employers\Kramer Levin Naftalis & Frankel LLP\Work\Clients\Regeneron (070816)\REGN 10607\Emails\108 - RE European Patent Application No. 20754853.8 Your ref~d5adb231"
