"Type","OldFullName","NewFullName","NewFullNameLen","WithinLimit"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\hodgkin_huxley.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\hodgkin_huxley.m","149","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\m_prime.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\m_prime.m","142","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\n_prime.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\n_prime.m","142","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\artwork\00020.doc","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\artwork\00020.doc","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\artwork\f20-01-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\artwork\f20-01-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\artwork\f20-02-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter20\artwork\f20-02-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter21\Darkness Condition.fig","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter21\Darkness Condition.fig","155","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter21\Light Condition.fig","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter21\Light Condition.fig","152","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter21\solution.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter21\solution.m","143","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\22","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\22","135","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\Exercises.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\Exercises.m","144","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\IB Raster Plot.fig","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\IB Raster Plot.fig","151","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\Project.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\Project.m","142","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\Raster Plot.fig","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\Raster Plot.fig","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\Reduced Connectivity Raster Plot.fig","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\Reduced Connectivity Raster Plot.fig","169","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\spiking_network.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\spiking_network.m","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\22\00022.doc","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\22\00022.doc","145","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\22\f22-01-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter22\22\f22-01-P374551.eps","154","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork","140","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\Workup","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\Workup","147","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\00023.doc","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\00023.doc","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-01-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-01-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-02-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-02-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-03-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-03-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-04-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-04-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-05-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\f23-05-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\Workup\f23-01-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\Workup\f23-01-P374551.eps","166","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\Workup\f23-02-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\Workup\f23-02-P374551.eps","166","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\Workup\f23-03-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter23\artwork\Workup\f23-03-P374551.eps","166","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_4","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_4","146","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_6","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_6","146","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_9","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_9","146","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_1.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_1.1.m","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_1.m","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_2.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_2.1.m","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_2.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_2.m","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_3.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_3.1.m","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_3.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_3.m","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\model1.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\model1.1.m","143","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\model1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\model1.m","141","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\model2.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\model2.1.m","143","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\model2.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\model2.m","141","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_4\forced_choice.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_4\forced_choice.1.m","164","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_4\forced_choice.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_4\forced_choice.m","162","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_6\model3.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_6\model3.1.m","157","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_6\model3.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_6\model3.m","155","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_9\exercise_24_9.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_9\exercise_24_9.m","162","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_9\exercise_24_9.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter24\exercise_24_9\exercise_24_9.pdf","164","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork","140","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\ch25otherfiles","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\ch25otherfiles","147","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\get_spike_crossings.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\get_spike_crossings.m","154","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\project.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\project.m","142","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_1.mat","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_1.mat","145","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_2.mat","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_2.mat","145","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_3.mat","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_3.mat","145","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_4.mat","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_4.mat","145","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_5.mat","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\RA_raw_5.mat","145","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\zf_y89.wav","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\zf_y89.wav","143","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\Workup","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\Workup","147","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\00025.doc","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\00025.doc","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-01-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-01-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-02-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-02-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-03-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-03-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-04-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-04-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-05-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-05-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-06-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-06-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-07-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\f25-07-P374551.eps","159","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\Workup\f25-06-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\Workup\f25-06-P374551.eps","166","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\Workup\f25-07-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\Workup\f25-07-P374551.eps","166","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\Workup\f25-08-P374551.eps","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\artwork\Workup\f25-08-P374551.eps","166","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\ch25otherfiles\get_spike_crossings.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\ch25otherfiles\get_spike_crossings.m","169","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\ch25otherfiles\project.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter25\ch25otherfiles\project.m","157","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\artwork","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\artwork","140","True"
"Directory","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_6","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_6","146","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_1.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_1.1.m","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_1.m","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_4.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_4.1.m","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_4.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_4.m","148","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_5.1.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_5.1.m","150","True"
"File","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_5.m","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\Life Sciences\Neuroscience\MATLAB for Neuroscientists\All Chapters\Chapter26\exercise_26_5.m","148","True"
